#1:x 2:y 3:z 4:n.x 5:n.y 6:n.z
0.528677 -0.210581 -0.0933935 0.536885 -0.324006 -0.139109
0.523096 -0.185626 -0.146563 0.512452 -0.276899 -0.21065
0.528289 -0.189364 -0.130771 0.53943 -0.268534 -0.192036
0.529089 -0.171229 -0.151698 0.53964 -0.256177 -0.204183
0.530738 -0.19435 -0.116225 0.542347 -0.288388 -0.169265
0.524295 -0.224742 -0.0684924 0.549559 -0.343196 -0.107245
0.526451 -0.226574 -0.0507927 0.569728 -0.350508 -0.0797646
0.530552 -0.213664 -0.0769449 0.558882 -0.330721 -0.110397
0.527543 -0.228316 -0.0330031 0.589425 -0.360563 -0.0500119
0.5281 -0.229227 -0.0143829 0.609394 -0.372913 -0.0176925
0.411629 -0.152337 -0.308587 0.337755 -0.210084 -0.452161
0.424126 -0.146733 -0.302983 0.356421 -0.209959 -0.43362
0.432743 -0.154804 -0.291523 0.365138 -0.214776 -0.420086
0.428164 -0.128589 -0.30437 0.359804 -0.185462 -0.454734
0.436377 -0.141877 -0.298127 0.373126 -0.201281 -0.425593
0.44472 -0.147402 -0.28412 0.379655 -0.210387 -0.409958
0.440454 -0.125755 -0.301537 0.37828 -0.187087 -0.434633
0.449354 -0.129185 -0.285435 0.39356 -0.180163 -0.426277
0.452781 -0.155632 -0.272819 0.391006 -0.217343 -0.391651
0.431983 -0.113362 -0.308674 0.375699 -0.158147 -0.466154
0.443601 -0.107608 -0.30292 0.392579 -0.159199 -0.448222
0.452543 -0.115741 -0.291522 0.403265 -0.162221 -0.434514
0.446468 -0.088703 -0.303547 0.399648 -0.133212 -0.46714
0.449379 -0.0694212 -0.303796 0.415001 -0.100291 -0.484708
0.451526 -0.0507491 -0.304655 0.428984 -0.0742733 -0.496742
0.452786 -0.0358644 -0.309302 0.442655 -0.0469001 -0.510444
0.456164 -0.142731 -0.279449 0.398565 -0.201462 -0.399973
0.460281 -0.125858 -0.282108 0.398481 -0.189378 -0.412141
0.464622 -0.147419 -0.264606 0.408593 -0.211459 -0.379948
0.471934 -0.154857 -0.252513 0.418844 -0.21713 -0.364026
0.469198 -0.129242 -0.265961 0.423594 -0.181113 -0.395293
0.475178 -0.141814 -0.259001 0.421319 -0.2085 -0.37018
0.483015 -0.146765 -0.244421 0.432328 -0.212887 -0.354784
0.478632 -0.12574 -0.262458 0.438791 -0.191318 -0.369892
0.487997 -0.128678 -0.245866 0.452996 -0.188366 -0.358637
0.455052 -0.102796 -0.298108 0.408682 -0.153264 -0.438054
0.463838 -0.10797 -0.283751 0.417373 -0.159829 -0.422798
0.457732 -0.0868474 -0.301691 0.422134 -0.123423 -0.454442
0.467188 -0.0887658 -0.284078 0.433787 -0.127551 -0.438662
0.474513 -0.103081 -0.278862 0.433841 -0.148481 -0.417678
0.477066 -0.0868658 -0.282178 0.450023 -0.12386 -0.426117
0.472159 -0.115875 -0.272125 0.43089 -0.163276 -0.405835
0.483021 -0.107684 -0.263934 0.444987 -0.160669 -0.394343
0.490996 -0.113763 -0.250482 0.462636 -0.161037 -0.376327
0.486626 -0.0887397 -0.264521 0.463642 -0.134685 -0.401673
0.493468 -0.139478 -0.237134 0.446451 -0.207208 -0.346341
0.496414 -0.125247 -0.242435 0.457276 -0.19003 -0.352694
0.49324 -0.100909 -0.257159 0.466682 -0.150962 -0.382356
0.500227 -0.107011 -0.24373 0.469858 -0.161775 -0.368367
0.495359 -0.0864843 -0.262266 0.477176 -0.126055 -0.396769
0.504812 -0.0884706 -0.244721 0.488316 -0.13552 -0.376164
0.513182 -0.083016 -0.239266 0.479034 -0.14335 -0.377616
0.490372 -0.152429 -0.230554 0.451712 -0.214588 -0.3337
0.499467 -0.145732 -0.223857 0.455696 -0.21489 -0.329415
0.508094 -0.148806 -0.2074 0.479491 -0.217094 -0.303415
0.505572 -0.127911 -0.225567 0.47539 -0.189906 -0.334704
0.511154 -0.135282 -0.213407 0.493406 -0.194013 -0.312581
0.51543 -0.143948 -0.202541 0.464061 -0.22861 -0.307329
0.513785 -0.122379 -0.220035 0.456172 -0.181596 -0.362232
0.519912 -0.126832 -0.204957 0.50303 -0.184311 -0.312658
0.523096 -0.146561 -0.185624 0.512452 -0.21065 -0.276899
0.529089 -0.150539 -0.17007 0.53964 -0.204183 -0.256177
0.528289 -0.129156 -0.18775 0.53943 -0.192036 -0.268534
0.509131 -0.109827 -0.227014 0.495344 -0.164089 -0.340566
0.511351 -0.096294 -0.233013 0.506417 -0.136888 -0.356695
0.516394 -0.106387 -0.223575 0.506134 -0.148979 -0.344886
0.525879 -0.108112 -0.205768 0.537764 -0.145321 -0.316914
0.519901 -0.0878604 -0.224579 0.525634 -0.139417 -0.334949
0.528677 -0.0896468 -0.206834 0.536885 -0.139109 -0.324006
0.530738 -0.115547 -0.193672 0.542347 -0.169265 -0.288388
0.460369 -0.0678068 -0.302182 0.428825 -0.106978 -0.464196
0.469876 -0.0697161 -0.28456 0.447158 -0.1003 -0.452543
0.462293 -0.0485432 -0.302449 0.445692 -0.077395 -0.476913
0.471723 -0.0529068 -0.287282 0.45943 -0.0754113 -0.465158
0.479509 -0.0678127 -0.282656 0.460033 -0.107417 -0.43255
0.472828 -0.0400629 -0.293969 0.457998 -0.0787017 -0.463301
0.481459 -0.0485473 -0.282922 0.471933 -0.0777666 -0.450301
0.48914 -0.0695059 -0.264818 0.479209 -0.101168 -0.419623
0.490979 -0.0511969 -0.266041 0.490823 -0.0751063 -0.43407
0.463034 -0.0293922 -0.30283 0.458874 -0.0477412 -0.493385
0.463586 -0.00982667 -0.302795 0.47287 -0.0164691 -0.510661
0.473499 -0.0271122 -0.30055 0.473248 -0.0476901 -0.479062
0.483124 -0.0294482 -0.283354 0.48773 -0.0480418 -0.464228
0.47404 -0.00938272 -0.302351 0.488792 -0.016221 -0.494987
0.483815 -0.009828 -0.283265 0.50475 -0.0165826 -0.478667
0.492045 -0.0375545 -0.271929 0.504222 -0.0477287 -0.44805
0.497676 -0.0677078 -0.26302 0.48512 -0.107709 -0.40717
0.507337 -0.0691459 -0.244927 0.507342 -0.107908 -0.384749
0.499486 -0.0484863 -0.26333 0.498884 -0.0780269 -0.42309
0.509164 -0.0497372 -0.24505 0.528217 -0.0752345 -0.396548
0.514981 -0.0671973 -0.242979 0.496733 -0.113635 -0.389632
0.516675 -0.048299 -0.243612 0.514107 -0.0840819 -0.401811
0.492658 -0.0245765 -0.278483 0.502466 -0.0468533 -0.45068
0.493054 -0.00919907 -0.282637 0.518798 -0.0158709 -0.465331
0.50091 -0.0292697 -0.263645 0.516587 -0.0481545 -0.435258
0.510368 -0.0303433 -0.245187 0.541895 -0.0465716 -0.411534
0.502094 -0.00976562 -0.263672 0.534684 -0.0166028 -0.448713
0.511003 -0.010417 -0.244792 0.55802 -0.0161524 -0.425828
0.5178 -0.0290395 -0.243883 0.532705 -0.0523476 -0.414948
0.518377 -0.00968651 -0.244062 0.552186 -0.0182953 -0.429519
0.524295 -0.0684727 -0.224723 0.549559 -0.107245 -0.343196
0.530552 -0.0745896 -0.211308 0.558882 -0.110397 -0.330721
0.526451 -0.049295 -0.225076 0.569728 -0.0797646 -0.350508
0.527543 -0.0296622 -0.224975 0.589425 -0.0500119 -0.360563
0.5281 -0.0099122 -0.224756 0.609394 -0.0176925 -0.372913
0.532584 -0.197571 -0.0999148 0.554579 -0.327519 -0.117903
0.534938 -0.201425 -0.0842373 0.536907 -0.323978 -0.139115
0.531754 -0.176862 -0.1378 0.557931 -0.260307 -0.181762
0.534093 -0.182269 -0.123675 0.550419 -0.241189 -0.208392
0.535073 -0.163974 -0.144443 0.559533 -0.274398 -0.16607
0.541253 -0.166016 -0.126953 0.541705 -0.259352 -0.198943
0.538112 -0.185369 -0.107244 0.540166 -0.291249 -0.168585
0.543438 -0.185555 -0.0878991 0.561132 -0.297528 -0.141341
0.546749 -0.16755 -0.108956 0.565191 -0.262632 -0.172177
0.549294 -0.172524 -0.0943991 0.588919 -0.268854 -0.142227
0.550901 -0.175972 -0.0783158 0.521653 -0.326063 -0.152285
0.552409 -0.159398 -0.100804 0.539035 -0.278693 -0.182272
0.554581 -0.163573 -0.0854482 0.556598 -0.288823 -0.154579
0.53181 -0.215878 -0.059628 0.572719 -0.3102 -0.117081
0.532822 -0.217637 -0.0418555 0.585552 -0.329536 -0.0849119
0.537211 -0.204611 -0.067892 0.556683 -0.333354 -0.109963
0.540157 -0.205078 -0.0488281 0.577052 -0.341993 -0.080955
0.533743 -0.219266 -0.0239536 0.606235 -0.341748 -0.0520169
0.534229 -0.22016 -0.00531649 0.629211 -0.352543 -0.0182465
0.542349 -0.205078 -0.0292969 0.597725 -0.351967 -0.0503075
0.543444 -0.205078 -0.00976563 0.619458 -0.363167 -0.0173749
0.546674 -0.187438 -0.0702503 0.583003 -0.304087 -0.11291
0.548325 -0.19056 -0.053841 0.605394 -0.312857 -0.0817496
0.552221 -0.178216 -0.0610287 0.553536 -0.327303 -0.119161
0.553632 -0.180672 -0.0439529 0.576371 -0.335926 -0.0877035
0.557321 -0.165906 -0.0682493 0.565286 -0.308593 -0.126121
0.560343 -0.166016 -0.0488281 0.57929 -0.328177 -0.0925329
0.549431 -0.192676 -0.0364259 0.628313 -0.321791 -0.0498966
0.55 -0.193782 -0.0180009 0.650641 -0.332168 -0.0171904
0.554686 -0.182445 -0.026195 0.59619 -0.349325 -0.0544848
0.555245 -0.183336 -0.007555 0.616632 -0.364304 -0.0190639
0.562354 -0.166016 -0.0292969 0.601728 -0.342499 -0.0557737
0.563387 -0.166016 -0.00976562 0.627188 -0.353647 -0.0191645
0.531754 -0.138267 -0.177329 0.557931 -0.181762 -0.260307
0.535073 -0.145208 -0.16474 0.559533 -0.16607 -0.274398
0.534093 -0.124403 -0.182997 0.550419 -0.208392 -0.241189
0.541253 -0.126953 -0.166016 0.541705 -0.198943 -0.259352
0.532584 -0.10393 -0.201586 0.554579 -0.117903 -0.327519
0.534938 -0.0867264 -0.203914 0.536907 -0.139115 -0.323978
0.538112 -0.107258 -0.185383 0.540166 -0.168585 -0.291249
0.546749 -0.108553 -0.167147 0.565191 -0.172177 -0.262632
0.543438 -0.087899 -0.185555 0.561132 -0.141341 -0.297528
0.549294 -0.0914993 -0.169624 0.588919 -0.142227 -0.268854
0.552409 -0.102469 -0.161063 0.539035 -0.182272 -0.278693
0.550901 -0.0785336 -0.17619 0.521653 -0.152285 -0.326063
0.554581 -0.086675 -0.1648 0.556598 -0.154579 -0.288823
0.53181 -0.0613339 -0.217584 0.572719 -0.117081 -0.3102
0.537211 -0.0680254 -0.204744 0.556683 -0.109963 -0.333354
0.532822 -0.0472464 -0.223028 0.585552 -0.0849119 -0.329536
0.540157 -0.0488281 -0.205078 0.577052 -0.080955 -0.341993
0.546674 -0.0691226 -0.18631 0.583003 -0.11291 -0.304087
0.548325 -0.0497241 -0.186443 0.605394 -0.0817496 -0.312857
0.552221 -0.0652686 -0.182456 0.553536 -0.119161 -0.327303
0.557321 -0.0682605 -0.165917 0.565286 -0.126121 -0.308593
0.553632 -0.0479594 -0.184678 0.576371 -0.0877035 -0.335926
0.560343 -0.0488281 -0.166016 0.57929 -0.0925329 -0.328177
0.533743 -0.0287446 -0.224057 0.606235 -0.0520169 -0.341748
0.542349 -0.0292969 -0.205078 0.597725 -0.0503075 -0.351967
0.534229 -0.00961077 -0.224455 0.629211 -0.0182465 -0.352543
0.543444 -0.00976562 -0.205078 0.619458 -0.0173749 -0.363167
0.549431 -0.0302588 -0.186509 0.628313 -0.0498966 -0.321791
0.55 -0.0103081 -0.186089 0.650641 -0.0171904 -0.332168
0.554686 -0.0289232 -0.185173 0.59619 -0.0544848 -0.349325
0.562354 -0.0292969 -0.166016 0.601728 -0.0557737 -0.342499
0.555245 -0.00965549 -0.185437 0.616632 -0.0190639 -0.364304
0.563387 -0.00976562 -0.166016 0.627188 -0.0191645 -0.353647
0.542333 -0.146484 -0.146484 0.54219 -0.228905 -0.228905
0.547953 -0.149387 -0.129856 0.566912 -0.233036 -0.200052
0.547953 -0.129268 -0.148799 0.566912 -0.200052 -0.233036
0.550712 -0.136516 -0.136516 0.593416 -0.203292 -0.203292
0.553154 -0.141878 -0.122347 0.540083 -0.248378 -0.211539
0.553154 -0.123245 -0.142776 0.540083 -0.211539 -0.248378
0.557438 -0.126787 -0.126787 0.546373 -0.226814 -0.226814
0.550362 -0.155195 -0.116132 0.592641 -0.235582 -0.171777
0.55646 -0.145991 -0.106929 0.549521 -0.261239 -0.18924
0.561277 -0.146484 -0.0878906 0.56163 -0.276415 -0.161955
0.563318 -0.126979 -0.107448 0.564566 -0.238249 -0.197185
0.567427 -0.12886 -0.0897972 0.625833 -0.223654 -0.150513
0.550362 -0.11574 -0.154803 0.592641 -0.171777 -0.235582
0.55646 -0.106974 -0.146037 0.549521 -0.18924 -0.261239
0.563318 -0.107447 -0.126979 0.564566 -0.197185 -0.238249
0.561277 -0.0878906 -0.146484 0.56163 -0.161955 -0.276415
0.567427 -0.0892341 -0.128297 0.625833 -0.150513 -0.223654
0.56815 -0.109777 -0.109777 0.64289 -0.178555 -0.178555
0.570106 -0.11595 -0.0964187 0.766612 -0.127668 -0.10572
0.570106 -0.0961618 -0.115693 0.766612 -0.10572 -0.127668
0.565109 -0.146786 -0.0686608 0.596637 -0.276839 -0.126524
0.567365 -0.148948 -0.0512913 0.649319 -0.262117 -0.0885639
0.569493 -0.133515 -0.0749216 0.718885 -0.183946 -0.0971687
0.568598 -0.151357 -0.0341695 0.70356 -0.24649 -0.0499492
0.569159 -0.152671 -0.0159526 0.744253 -0.239809 -0.0159375
0.583499 -0.107422 -0.0292969 0.742568 -0.182052 -0.0753797
0.584672 -0.107422 -0.00976563 0.771749 -0.208496 -0.0197549
0.588071 -0.0897166 -0.0311229 0.745491 -0.164762 -0.0897468
0.588737 -0.0928119 -0.0146869 0.793517 -0.181354 -0.0251289
0.590544 -0.0808116 -0.0222179 0.736808 -0.192018 -0.0711736
0.591024 -0.0827173 -0.00459231 0.773892 -0.198908 -0.0271994
0.565109 -0.0686133 -0.146738 0.596637 -0.126524 -0.276839
0.569493 -0.0720608 -0.130655 0.718885 -0.0971687 -0.183946
0.567365 -0.0495765 -0.147233 0.649319 -0.0885639 -0.262117
0.568598 -0.0299644 -0.147152 0.70356 -0.0499492 -0.24649
0.569159 -0.0100616 -0.14678 0.744253 -0.0159375 -0.239809
0.583499 -0.0292969 -0.107422 0.742568 -0.0753797 -0.182052
0.588071 -0.0303918 -0.0889855 0.745491 -0.0897468 -0.164762
0.584672 -0.00976562 -0.107422 0.771749 -0.0197549 -0.208496
0.588737 -0.0102233 -0.0883483 0.793517 -0.0251289 -0.181354
0.590544 -0.0266036 -0.0851974 0.736808 -0.0711736 -0.192018
0.591024 -0.00928896 -0.087414 0.773892 -0.0271994 -0.198908
0.587165 -0.0689863 -0.0689863 0.707273 -0.146364 -0.146364
0.588996 -0.0740529 -0.0545217 0.751125 -0.156322 -0.0925525
0.588996 -0.051767 -0.0712983 0.751125 -0.0925525 -0.156322
0.590282 -0.0609647 -0.0609647 0.730031 -0.134984 -0.134984
0.591316 -0.0657188 -0.0461875 0.738195 -0.1522 -0.109605
0.591316 -0.0470724 -0.0666036 0.738195 -0.109605 -0.1522
0.593643 -0.0488281 -0.0488281 0.772447 -0.113777 -0.113777
0.592572 -0.0683558 -0.0292933 0.777375 -0.15417 -0.0684549
0.593599 -0.0683594 -0.00976562 0.811371 -0.163761 -0.0248677
0.595491 -0.0488281 -0.0292969 0.804077 -0.122878 -0.0730452
0.596437 -0.0488281 -0.00976562 0.845092 -0.12851 -0.0263981
0.592572 -0.0292934 -0.0683559 0.777375 -0.0684549 -0.15417
0.595491 -0.0292969 -0.0488281 0.804077 -0.0730452 -0.122878
0.593599 -0.00976562 -0.0683594 0.811371 -0.0248677 -0.163761
0.596437 -0.00976562 -0.0488281 0.845092 -0.0263981 -0.12851
0.597337 -0.0292969 -0.0292969 0.846129 -0.0769356 -0.0769356
0.598281 -0.0292969 -0.00976563 0.890914 -0.0814872 -0.0275984
0.598281 -0.00976563 -0.0292969 0.890914 -0.0275984 -0.0814872
0.599225 -0.00976563 -0.00976563 0.941335 -0.0293327 -0.0293327
-0.582211 -0.117667 0.0190521 -0.708817 -0.265777 0.0254062
-0.571675 -0.146484 0.00976563 -0.770084 -0.208835 0.0210809
-0.5705 -0.146484 0.0292969 -0.762067 -0.195004 0.0429292
-0.578844 -0.127279 0.00943977 -0.730368 -0.246005 0.0236275
-0.577694 -0.126953 0.0292969 -0.710464 -0.241852 0.0476847
-0.584939 -0.10707 0.0101173 -0.747306 -0.230449 0.0222448
-0.584448 -0.105294 0.0314249 -0.710821 -0.224949 0.0642299
-0.589638 -0.0878906 0.00976562 -0.763122 -0.212845 0.0240332
-0.588676 -0.0878906 0.0292969 -0.731081 -0.202462 0.0664568
-0.581444 -0.115098 0.0216211 -0.734389 -0.206473 0.0591373
-0.583465 -0.102374 0.0538757 -0.689584 -0.209535 0.100881
-0.582504 -0.0993347 0.0764466 -0.674699 -0.190103 0.135198
-0.586798 -0.0878906 0.0488281 -0.708717 -0.188807 0.102475
-0.584424 -0.0864989 0.0697511 -0.687207 -0.177306 0.135487
-0.580391 -0.111063 0.0451868 -0.715158 -0.191542 0.0932996
-0.578605 -0.107617 0.0681638 -0.700511 -0.195945 0.103545
-0.581358 -0.0947218 0.0615282 -0.712042 -0.163462 0.124497
-0.582924 -0.0815108 0.0942704 -0.654666 -0.172667 0.172667
-0.57469 -0.107422 0.0878906 -0.69189 -0.14516 0.16295
-0.569502 -0.107422 0.107422 -0.725522 -0.137239 0.137239
-0.579451 -0.089008 0.0867733 -0.679468 -0.160266 0.160266
-0.57469 -0.0878906 0.107422 -0.69189 -0.16295 0.14516
-0.593386 -0.0683594 0.00976562 -0.797262 -0.17709 0.0256483
-0.592427 -0.0683594 0.0292969 -0.760454 -0.167783 0.0717628
-0.596261 -0.0488281 0.00976562 -0.836511 -0.136022 0.0274668
-0.595303 -0.0488281 0.0292969 -0.795048 -0.128392 0.0765603
-0.590553 -0.0683594 0.0488281 -0.728164 -0.158347 0.113489
-0.587669 -0.0683594 0.0683594 -0.706391 -0.146805 0.146805
-0.593433 -0.0488281 0.0488281 -0.758381 -0.120809 0.120809
-0.590553 -0.0488281 0.0683594 -0.728164 -0.113489 0.158347
-0.598127 -0.0292969 0.00976562 -0.883683 -0.0868917 0.0294255
-0.597171 -0.0292969 0.0292969 -0.836625 -0.0816876 0.0816876
-0.599083 -0.00976562 0.00976563 -0.937142 -0.0314291 0.0314291
-0.598127 -0.00976563 0.0292969 -0.883683 -0.0294255 0.0868917
-0.595303 -0.0292969 0.0488281 -0.795048 -0.0765603 0.128392
-0.592427 -0.0292969 0.0683594 -0.760454 -0.0717628 0.167783
-0.596261 -0.00976563 0.0488281 -0.836511 -0.0274668 0.136022
-0.593386 -0.00976563 0.0683594 -0.797262 -0.0256483 0.17709
-0.584424 -0.0671983 0.0890517 -0.687207 -0.135487 0.177306
-0.582504 -0.0609538 0.114827 -0.674699 -0.135198 0.190103
-0.586798 -0.0488281 0.0878906 -0.708717 -0.102475 0.188807
-0.583465 -0.0470437 0.109206 -0.689584 -0.100881 0.209535
-0.581358 -0.0742722 0.0819778 -0.712042 -0.124497 0.163462
-0.578605 -0.0685353 0.107246 -0.700511 -0.103545 0.195945
-0.580391 -0.0501632 0.106087 -0.715158 -0.0932996 0.191542
-0.588676 -0.0292969 0.0878906 -0.731081 -0.0664568 0.202462
-0.584448 -0.0286959 0.108023 -0.710821 -0.0642299 0.224949
-0.589638 -0.00976562 0.0878906 -0.763122 -0.0240332 0.212845
-0.584939 -0.00960979 0.107578 -0.747306 -0.0222448 0.230449
-0.581444 -0.0319619 0.104757 -0.734389 -0.0591373 0.206473
-0.582211 -0.00501195 0.131707 -0.708817 -0.0254062 0.265777
-0.577694 -0.0292969 0.126953 -0.710464 -0.0476847 0.241852
-0.5705 -0.0292969 0.146484 -0.762067 -0.0429292 0.195004
-0.578844 -0.00991665 0.126802 -0.730368 -0.0236275 0.246005
-0.571675 -0.00976563 0.146484 -0.770084 -0.0210809 0.208835
-0.449883 -0.316391 0.0156407 -0.452932 -0.532152 0.0149158
-0.449204 -0.315817 0.035745 -0.43997 -0.516105 0.0439257
-0.447884 -0.314697 0.0563966 -0.427303 -0.500108 0.0725892
-0.446378 -0.313413 0.0772122 -0.414228 -0.483503 0.102269
-0.428214 -0.333867 0.0176951 -0.423576 -0.561195 0.0152293
-0.427525 -0.33335 0.0377442 -0.411389 -0.544095 0.0445156
-0.437922 -0.326199 0.00583209 -0.433805 -0.549727 0.0164677
-0.437181 -0.325591 0.0259715 -0.420783 -0.531286 0.0479313
-0.416016 -0.342635 0.0089273 -0.40799 -0.575565 0.0164452
-0.416016 -0.341519 0.0295747 -0.395828 -0.556416 0.0477567
-0.426527 -0.332597 0.0580276 -0.39958 -0.526613 0.0738072
-0.435872 -0.32426 0.0468336 -0.409432 -0.513012 0.0775559
-0.435394 -0.32115 0.0694755 -0.399686 -0.494846 0.105468
-0.415858 -0.339413 0.0512125 -0.385163 -0.537584 0.0772528
-0.413888 -0.337558 0.0725984 -0.375476 -0.518923 0.105601
-0.425274 -0.331657 0.0394363 -0.391919 -0.532005 0.0760757
-0.42332 -0.330247 0.0603785 -0.377234 -0.520283 0.102483
-0.43309 -0.318442 0.0917141 -0.388773 -0.478178 0.133048
-0.429806 -0.31561 0.114077 -0.364508 -0.471738 0.163754
-0.410945 -0.335395 0.0942927 -0.361352 -0.504364 0.134284
-0.40804 -0.333299 0.115919 -0.351336 -0.495869 0.152795
-0.420229 -0.327966 0.0821906 -0.366385 -0.500389 0.133226
-0.416755 -0.324781 0.104907 -0.359155 -0.4814 0.159446
-0.426778 -0.313307 0.135911 -0.366744 -0.452864 0.180393
-0.414931 -0.319528 0.12969 -0.352842 -0.462368 0.18479
-0.410533 -0.315635 0.153115 -0.332762 -0.454601 0.212636
-0.406472 -0.312671 0.175611 -0.335002 -0.43505 0.229948
-0.330012 -0.391505 0.0186511 -0.312717 -0.670319 0.0169649
-0.329208 -0.391132 0.0385559 -0.30294 -0.647663 0.0493976
-0.394889 -0.356779 0.0143152 -0.383247 -0.600294 0.0164593
-0.394058 -0.356262 0.0343635 -0.371633 -0.580426 0.0479413
-0.369031 -0.372145 0.0184801 -0.357093 -0.626171 0.0167359
-0.368298 -0.371722 0.0384342 -0.343771 -0.607335 0.0488935
-0.378768 -0.366527 0.00456691 -0.358746 -0.624562 0.0166929
-0.377856 -0.365988 0.0246367 -0.347743 -0.60366 0.0485976
-0.392419 -0.355231 0.054925 -0.361088 -0.561039 0.0778727
-0.390099 -0.353722 0.0759651 -0.3481 -0.54475 0.10715
-0.367374 -0.371197 0.0584909 -0.326615 -0.593444 0.0799409
-0.376969 -0.364418 0.045738 -0.338091 -0.58333 0.0785786
-0.376953 -0.361268 0.0684196 -0.329665 -0.563599 0.106736
-0.404671 -0.350562 0.0010001 -0.38137 -0.60212 0.0165094
-0.403775 -0.349982 0.0211118 -0.371069 -0.580947 0.0479844
-0.402044 -0.348855 0.04177 -0.36114 -0.560993 0.0778663
-0.399494 -0.347176 0.0629803 -0.351725 -0.541721 0.106555
-0.357422 -0.378202 0.0124231 -0.335574 -0.647743 0.0166836
-0.357422 -0.377196 0.0329604 -0.32531 -0.626217 0.0484723
-0.339753 -0.386938 0.00368718 -0.312717 -0.670319 0.0169649
-0.338684 -0.386428 0.023728 -0.30294 -0.647663 0.0493976
-0.356488 -0.37572 0.0539673 -0.316118 -0.605242 0.07864
-0.353674 -0.374262 0.0749567 -0.307824 -0.584619 0.107558
-0.365745 -0.37034 0.0398158 -0.316118 -0.605242 0.07864
-0.36304 -0.36891 0.0607775 -0.307824 -0.584619 0.107558
-0.337891 -0.384831 0.0448562 -0.294246 -0.625861 0.0798937
-0.337891 -0.381836 0.067383 -0.286561 -0.604868 0.108571
-0.387845 -0.352264 0.0969549 -0.335031 -0.537892 0.127077
-0.376366 -0.357484 0.0917348 -0.322204 -0.543983 0.133813
-0.372565 -0.35479 0.11396 -0.314772 -0.524531 0.160697
-0.368926 -0.352555 0.135726 -0.295056 -0.517005 0.187939
-0.396828 -0.344559 0.0851284 -0.343749 -0.522516 0.133734
-0.39617 -0.339568 0.109651 -0.337049 -0.503411 0.15954
-0.405078 -0.331234 0.0984536 -0.340243 -0.500012 0.159745
-0.385189 -0.350668 0.0790193 -0.319378 -0.546251 0.134371
-0.381491 -0.348422 0.100797 -0.315025 -0.524338 0.160637
-0.392428 -0.335895 0.132855 -0.328582 -0.485507 0.185911
-0.388407 -0.333154 0.155127 -0.317943 -0.478266 0.203791
-0.401144 -0.328553 0.120666 -0.330052 -0.484444 0.185504
-0.396928 -0.32383 0.14492 -0.325143 -0.464447 0.21041
-0.377426 -0.344625 0.124125 -0.308999 -0.504703 0.186298
-0.37592 -0.338258 0.150023 -0.304161 -0.484836 0.211003
-0.383977 -0.330322 0.138428 -0.303469 -0.48671 0.209821
-0.350439 -0.37257 0.0961795 -0.299695 -0.564732 0.135572
-0.359193 -0.366831 0.0823877 -0.300289 -0.564254 0.135458
-0.357422 -0.362743 0.106007 -0.294034 -0.544314 0.161652
-0.337885 -0.377824 0.0909262 -0.279745 -0.584464 0.13579
-0.335146 -0.374501 0.11378 -0.273599 -0.563782 0.162619
-0.347521 -0.371029 0.0781894 -0.279005 -0.585065 0.13593
-0.34361 -0.36913 0.0996198 -0.273599 -0.563782 0.162619
-0.356532 -0.357139 0.131143 -0.288546 -0.524526 0.186929
-0.351745 -0.353835 0.153977 -0.281215 -0.505908 0.212876
-0.330611 -0.372312 0.135501 -0.266585 -0.544186 0.189229
