x y z n.x n.y n.z
0.0667235 0.484375 0.390625 -0.142535 -0.988617 -0.0481707
0.0720041 0.484375 0.375 -0.142535 -0.988617 -0.0481707
0.078125 0.483493 0.375 -0.142535 -0.988617 -0.0481707
0.078125 0.482731 0.390625 -0.142535 -0.988617 -0.0481707
0.0674286 0.484375 0.390625 -0.143296 -0.98839 -0.0505174
0.078125 0.482824 0.390625 -0.143296 -0.98839 -0.0505174
0.078125 0.482026 0.40625 -0.143296 -0.98839 -0.0505174
0.0625 0.484291 0.40625 -0.143296 -0.98839 -0.0505174
0.0625 0.484375 0.404605 -0.143296 -0.98839 -0.0505174
0.0625 0.488115 0.375 -0.142535 -0.988617 -0.0481707
0.078125 0.485862 0.375 -0.142535 -0.988617 -0.0481707
0.078125 0.485101 0.390625 -0.142535 -0.988617 -0.0481707
0.0625 0.487353 0.390625 -0.142535 -0.988617 -0.0481707
0.0625 0.487494 0.390625 -0.143296 -0.98839 -0.0505174
0.078125 0.485228 0.390625 -0.143296 -0.98839 -0.0505174
0.078125 0.48443 0.40625 -0.143296 -0.98839 -0.0505174
0.0625 0.486695 0.40625 -0.143296 -0.98839 -0.0505174
0.078125 0.48375 0.375 -0.176017 -0.983156 -0.049211
0.09375 0.480953 0.375 -0.176017 -0.983156 -0.049211
0.09375 0.480171 0.390625 -0.176017 -0.983156 -0.049211
0.078125 0.482968 0.390625 -0.176017 -0.983156 -0.049211
0.078125 0.483101 0.390625 -0.176666 -0.98293 -0.051352
0.09375 0.480293 0.390625 -0.176666 -0.98293 -0.051352
0.09375 0.479476 0.40625 -0.176666 -0.98293 -0.051352
0.078125 0.482285 0.40625 -0.176666 -0.98293 -0.051352
0.0897088 0.484375 0.375 -0.176017 -0.983156 -0.049211
0.0853404 0.484375 0.390625 -0.176017 -0.983156 -0.049211
0.078125 0.485667 0.390625 -0.176017 -0.983156 -0.049211
0.078125 0.486449 0.375 -0.176017 -0.983156 -0.049211
0.0627027 0.484375 0.40625 -0.144096 -0.988139 -0.0530764
0.078125 0.482126 0.40625 -0.144096 -0.988139 -0.0530764
0.078125 0.481287 0.421875 -0.144096 -0.988139 -0.0530764
0.0625 0.483565 0.421875 -0.144096 -0.988139 -0.0530764
0.0625 0.484375 0.4068 -0.144096 -0.988139 -0.0530764
0.0625 0.483691 0.421875 -0.144912 -0.987886 -0.05552
0.078125 0.481399 0.421875 -0.144912 -0.987886 -0.05552
0.078125 0.480521 0.4375 -0.144912 -0.987886 -0.05552
0.0625 0.482813 0.4375 -0.144912 -0.987886 -0.05552
0.0736998 0.484375 0.421875 -0.144096 -0.988139 -0.0530764
0.0625 0.486008 0.421875 -0.144096 -0.988139 -0.0530764
0.0625 0.486847 0.40625 -0.144096 -0.988139 -0.0530764
0.078125 0.484569 0.40625 -0.144096 -0.988139 -0.0530764
0.078125 0.484375 0.409861 -0.144096 -0.988139 -0.0530764
0.0747365 0.484375 0.421875 -0.144912 -0.987886 -0.05552
0.0687501 0.484375 0.4375 -0.144912 -0.987886 -0.05552
0.0625 0.485292 0.4375 -0.144912 -0.987886 -0.05552
0.0625 0.48617 0.421875 -0.144912 -0.987886 -0.05552
0.078125 0.482426 0.40625 -0.177068 -0.982751 -0.0533666
0.09375 0.479611 0.40625 -0.177068 -0.982751 -0.0533666
0.09375 0.478762 0.421875 -0.177068 -0.982751 -0.0533666
0.078125 0.481577 0.421875 -0.177068 -0.982751 -0.0533666
0.078125 0.481725 0.421875 -0.177189 -0.982618 -0.0553729
0.09375 0.478907 0.421875 -0.177189 -0.982618 -0.0553729
0.09375 0.478027 0.4375 -0.177189 -0.982618 -0.0553729
0.078125 0.480844 0.4375 -0.177189 -0.982618 -0.0553729
0.09375 0.481415 0.375 -0.208174 -0.976862 -0.0490433
0.109375 0.478085 0.375 -0.208174 -0.976862 -0.0490433
0.109375 0.477301 0.390625 -0.208174 -0.976862 -0.0490433
0.09375 0.480631 0.390625 -0.208174 -0.976862 -0.0490433
0.09375 0.480779 0.390625 -0.208162 -0.976762 -0.0510398
0.109375 0.477449 0.390625 -0.208162 -0.976762 -0.0510398
0.109375 0.476633 0.40625 -0.208162 -0.976762 -0.0510398
0.09375 0.479963 0.40625 -0.208162 -0.976762 -0.0510398
0.109375 0.478768 0.375 -0.238505 -0.96992 -0.0486947
0.125 0.474925 0.375 -0.238505 -0.96992 -0.0486947
0.125 0.474141 0.390625 -0.238505 -0.96992 -0.0486947
0.109375 0.477983 0.390625 -0.238505 -0.96992 -0.0486947
0.109375 0.478148 0.390625 -0.238481 -0.969824 -0.0506773
0.125 0.474306 0.390625 -0.238481 -0.969824 -0.0506773
0.125 0.473489 0.40625 -0.238481 -0.969824 -0.0506773
0.109375 0.477331 0.40625 -0.238481 -0.969824 -0.0506773
0.09375 0.48012 0.40625 -0.208141 -0.97666 -0.0530358
0.109375 0.47679 0.40625 -0.208141 -0.97666 -0.0530358
0.109375 0.475941 0.421875 -0.208141 -0.97666 -0.0530358
0.09375 0.479271 0.421875 -0.208141 -0.97666 -0.0530358
0.09375 0.479436 0.421875 -0.208118 -0.976554 -0.0550312
0.109375 0.476106 0.421875 -0.208118 -0.976554 -0.0550312
0.109375 0.475226 0.4375 -0.208118 -0.976554 -0.0550312
0.09375 0.478556 0.4375 -0.208118 -0.976554 -0.0550312
0.109375 0.477505 0.40625 -0.238469 -0.969721 -0.052659
0.125 0.473662 0.40625 -0.238469 -0.969721 -0.052659
0.125 0.472814 0.421875 -0.238469 -0.969721 -0.052659
0.109375 0.476656 0.421875 -0.238469 -0.969721 -0.052659
0.109375 0.47684 0.421875 -0.238576 -0.969586 -0.0546385
0.125 0.472995 0.421875 -0.238576 -0.969586 -0.0546385
0.125 0.472114 0.4375 -0.238576 -0.969586 -0.0546385
0.109375 0.475959 0.4375 -0.238576 -0.969586 -0.0546385
0.0625 0.482949 0.4375 -0.145513 -0.987674 -0.0576777
0.078125 0.480647 0.4375 -0.145513 -0.987674 -0.0576777
0.078125 0.479734 0.453125 -0.145513 -0.987674 -0.0576777
0.0625 0.482036 0.453125 -0.145513 -0.987674 -0.0576777
0.0625 0.48218 0.453125 -0.145696 -0.987527 -0.0596968
0.078125 0.479875 0.453125 -0.145696 -0.987527 -0.0596968
0.078125 0.47893 0.46875 -0.145696 -0.987527 -0.0596968
0.0625 0.481235 0.46875 -0.145696 -0.987527 -0.0596968
0.078125 0.480999 0.4375 -0.177173 -0.982506 -0.0573799
0.09375 0.478182 0.4375 -0.177173 -0.982506 -0.0573799
0.09375 0.477269 0.453125 -0.177173 -0.982506 -0.0573799
0.078125 0.480087 0.453125 -0.177173 -0.982506 -0.0573799
0.078125 0.480249 0.453125 -0.177152 -0.98239 -0.0593863
0.09375 0.477432 0.453125 -0.177152 -0.98239 -0.0593863
0.09375 0.476487 0.46875 -0.177152 -0.98239 -0.0593863
0.078125 0.479305 0.46875 -0.177152 -0.98239 -0.0593863
0.0625 0.481386 0.46875 -0.145683 -0.987405 -0.0617128
0.078125 0.47908 0.46875 -0.145683 -0.987405 -0.0617128
0.078125 0.478104 0.484375 -0.145683 -0.987405 -0.0617128
0.0625 0.480409 0.484375 -0.145683 -0.987405 -0.0617128
0.0625 0.480567 0.484375 -0.145664 -0.987279 -0.0637281
0.078125 0.478262 0.484375 -0.145664 -0.987279 -0.0637281
0.078125 0.477253 0.5 -0.145664 -0.987279 -0.0637281
0.0625 0.479559 0.5 -0.145664 -0.987279 -0.0637281
0.078125 0.479476 0.46875 -0.177131 -0.982271 -0.0613919
0.09375 0.476658 0.46875 -0.177131 -0.982271 -0.0613919
0.09375 0.475682 0.484375 -0.177131 -0.982271 -0.0613919
0.078125 0.478499 0.484375 -0.177131 -0.982271 -0.0613919
0.078125 0.478679 0.484375 -0.177109 -0.982147 -0.0633968
0.09375 0.475861 0.484375 -0.177109 -0.982147 -0.0633968
0.09375 0.474852 0.5 -0.177109 -0.982147 -0.0633968
0.078125 0.47767 0.5 -0.177109 -0.982147 -0.0633968
0.11288 0.46875 0.5 -0.240987 -0.968491 -0.0628539
0.116955 0.46875 0.484375 -0.240987 -0.968491 -0.0628539
0.125 0.466748 0.484375 -0.240987 -0.968491 -0.0628539
0.125 0.465734 0.5 -0.240987 -0.968491 -0.0628539
0.09375 0.478729 0.4375 -0.208095 -0.976445 -0.057026
0.109375 0.475399 0.4375 -0.208095 -0.976445 -0.057026
0.109375 0.474486 0.453125 -0.208095 -0.976445 -0.057026
0.09375 0.477816 0.453125 -0.208095 -0.976445 -0.057026
0.09375 0.477998 0.453125 -0.208071 -0.976332 -0.05902
0.109375 0.474668 0.453125 -0.208071 -0.976332 -0.05902
0.109375 0.473724 0.46875 -0.208071 -0.976332 -0.05902
0.09375 0.477053 0.46875 -0.208071 -0.976332 -0.05902
0.109375 0.476153 0.4375 -0.238865 -0.969401 -0.0566146
0.125 0.472303 0.4375 -0.238865 -0.969401 -0.0566146
0.125 0.47139 0.453125 -0.238865 -0.969401 -0.0566146
0.109375 0.47524 0.453125 -0.238865 -0.969401 -0.0566146
0.109375 0.475446 0.453125 -0.239358 -0.969162 -0.0585866
0.125 0.471587 0.453125 -0.239358 -0.969162 -0.0585866
0.125 0.470642 0.46875 -0.239358 -0.969162 -0.0585866
0.109375 0.474501 0.46875 -0.239358 -0.969162 -0.0585866
0.09375 0.477244 0.46875 -0.208046 -0.976214 -0.0610134
0.109375 0.473914 0.46875 -0.208046 -0.976214 -0.0610134
0.109375 0.472937 0.484375 -0.208046 -0.976214 -0.0610134
0.09375 0.476267 0.484375 -0.208046 -0.976214 -0.0610134
0.09375 0.476466 0.484375 -0.208067 -0.976083 -0.0630054
0.109375 0.473136 0.484375 -0.208067 -0.976083 -0.0630054
0.109375 0.472127 0.5 -0.208067 -0.976083 -0.0630054
0.09375 0.475458 0.5 -0.208067 -0.976083 -0.0630054
0.109375 0.474718 0.46875 -0.240073 -0.968861 -0.0606025
0.125 0.470847 0.46875 -0.240073 -0.968861 -0.0606025
0.125 0.469869 0.484375 -0.240073 -0.968861 -0.0606025
0.109375 0.473741 0.484375 -0.240073 -0.968861 -0.0606025
0.109375 0.473972 0.484375 -0.240987 -0.968491 -0.0628539
0.125 0.470084 0.484375 -0.240987 -0.968491 -0.0628539
0.125 0.46907 0.5 -0.240987 -0.968491 -0.0628539
0.109375 0.472958 0.5 -0.240987 -0.968491 -0.0628539
0.148021 0.46875 0.3125 -0.299651 -0.953286 -0.0381325
0.150009 0.46875 0.296875 -0.299651 -0.953286 -0.0381325
0.15625 0.466788 0.296875 -0.299651 -0.953286 -0.0381325
0.15625 0.466163 0.3125 -0.299651 -0.953286 -0.0381325
0.125 0.479808 0.25 -0.268316 -0.962781 -0.032553
0.140625 0.475454 0.25 -0.268316 -0.962781 -0.032553
0.140625 0.474926 0.265625 -0.268316 -0.962781 -0.032553
0.125 0.47928 0.265625 -0.268316 -0.962781 -0.032553
0.125 0.479393 0.265625 -0.268298 -0.962717 -0.0345237
0.140625 0.475039 0.265625 -0.268298 -0.962717 -0.0345237
0.140625 0.474478 0.28125 -0.268298 -0.962717 -0.0345237
0.125 0.478833 0.28125 -0.268298 -0.962717 -0.0345237
0.140625 0.476472 0.25 -0.298363 -0.953907 -0.032253
0.15625 0.471585 0.25 -0.298363 -0.953907 -0.032253
0.15625 0.471057 0.265625 -0.298363 -0.953907 -0.032253
0.140625 0.475944 0.265625 -0.298363 -0.953907 -0.032253
0.140625 0.476073 0.265625 -0.298713 -0.95373 -0.0342014
0.15625 0.471179 0.265625 -0.298713 -0.95373 -0.0342014
0.15625 0.470619 0.28125 -0.298713 -0.95373 -0.0342014
0.140625 0.475513 0.28125 -0.298713 -0.95373 -0.0342014
0.125 0.478954 0.28125 -0.268279 -0.96265 -0.0364939
0.140625 0.474599 0.28125 -0.268279 -0.96265 -0.0364939
0.140625 0.474007 0.296875 -0.268279 -0.96265 -0.0364939
0.125 0.478361 0.296875 -0.268279 -0.96265 -0.0364939
0.125 0.478491 0.296875 -0.26826 -0.962578 -0.0384637
0.140625 0.474136 0.296875 -0.26826 -0.962578 -0.0384637
0.140625 0.473512 0.3125 -0.26826 -0.962578 -0.0384637
0.125 0.477866 0.3125 -0.26826 -0.962578 -0.0384637
0.140625 0.475651 0.28125 -0.299139 -0.953524 -0.0361489
0.15625 0.47075 0.28125 -0.299139 -0.953524 -0.0361489
0.15625 0.470157 0.296875 -0.299139 -0.953524 -0.0361489
0.140625 0.475059 0.296875 -0.299139 -0.953524 -0.0361489
0.140625 0.475208 0.296875 -0.299651 -0.953286 -0.0381325
0.15625 0.470296 0.296875 -0.299651 -0.953286 -0.0381325
0.15625 0.469671 0.3125 -0.299651 -0.953286 -0.0381325
0.140625 0.474583 0.3125 -0.299651 -0.953286 -0.0381325
0.157548 0.46875 0.25 -0.331314 -0.942957 -0.0326086
0.171875 0.463716 0.25 -0.331314 -0.942957 -0.0326086
0.171875 0.463176 0.265625 -0.331314 -0.942957 -0.0326086
0.15625 0.468666 0.265625 -0.331314 -0.942957 -0.0326086
0.15625 0.46875 0.263186 -0.331314 -0.942957 -0.0326086
0.15637 0.46875 0.265625 -0.331786 -0.942717 -0.0346921
0.171875 0.463293 0.265625 -0.331786 -0.942717 -0.0346921
0.171875 0.462718 0.28125 -0.331786 -0.942717 -0.0346921
0.15625 0.468217 0.28125 -0.331786 -0.942717 -0.0346921
0.15625 0.46875 0.266777 -0.331786 -0.942717 -0.0346921
0.171875 0.465046 0.25 -0.3628 -0.931298 -0.032556
0.1875 0.458959 0.25 -0.3628 -0.931298 -0.032556
0.1875 0.458413 0.265625 -0.3628 -0.931298 -0.032556
0.171875 0.4645 0.265625 -0.3628 -0.931298 -0.032556
0.171875 0.46464 0.265625 -0.362994 -0.931152 -0.0345236
0.1875 0.458549 0.265625 -0.362994 -0.931152 -0.0345236
0.1875 0.45797 0.28125 -0.362994 -0.931152 -0.0345236
0.171875 0.464061 0.28125 -0.362994 -0.931152 -0.0345236
0.15625 0.468355 0.28125 -0.332285 -0.942461 -0.0367934
0.171875 0.462846 0.28125 -0.332285 -0.942461 -0.0367934
0.171875 0.462236 0.296875 -0.332285 -0.942461 -0.0367934
0.15625 0.467745 0.296875 -0.332285 -0.942461 -0.0367934
0.15625 0.467893 0.296875 -0.332811 -0.942192 -0.0388806
0.171875 0.462374 0.296875 -0.332811 -0.942192 -0.0388806
0.171875 0.461729 0.3125 -0.332811 -0.942192 -0.0388806
0.15625 0.467248 0.3125 -0.332811 -0.942192 -0.0388806
0.171875 0.464211 0.28125 -0.363194 -0.930999 -0.0364904
0.1875 0.458115 0.28125 -0.363194 -0.930999 -0.0364904
0.1875 0.457503 0.296875 -0.363194 -0.930999 -0.0364904
0.171875 0.463598 0.296875 -0.363194 -0.930999 -0.0364904
0.171875 0.463758 0.296875 -0.363399 -0.930839 -0.0384563
0.1875 0.457658 0.296875 -0.363399 -0.930839 -0.0384563
0.1875 0.457012 0.3125 -0.363399 -0.930839 -0.0384563
0.171875 0.463112 0.3125 -0.363399 -0.930839 -0.0384563
0.168002 0.46875 0.25 -0.331314 -0.942957 -0.0326086
0.166464 0.46875 0.265625 -0.331314 -0.942957 -0.0326086
0.15625 0.472339 0.265625 -0.331314 -0.942957 -0.0326086
0.15625 0.472879 0.25 -0.331314 -0.942957 -0.0326086
0.166876 0.46875 0.265625 -0.331786 -0.942717 -0.0346921
0.165243 0.46875 0.28125 -0.331786 -0.942717 -0.0346921
0.15625 0.471915 0.28125 -0.331786 -0.942717 -0.0346921
0.15625 0.47249 0.265625 -0.331786 -0.942717 -0.0346921
0.165687 0.46875 0.28125 -0.332285 -0.942461 -0.0367934
0.163956 0.46875 0.296875 -0.332285 -0.942461 -0.0367934
0.15625 0.471467 0.296875 -0.332285 -0.942461 -0.0367934
0.15625 0.472077 0.28125 -0.332285 -0.942461 -0.0367934
0.164427 0.46875 0.296875 -0.332811 -0.942192 -0.0388806
0.162602 0.46875 0.3125 -0.332811 -0.942192 -0.0388806
0.15625 0.470994 0.3125 -0.332811 -0.942192 -0.0388806
0.15625 0.471638 0.296875 -0.332811 -0.942192 -0.0388806
0.146336 0.46875 0.328125 -0.300227 -0.95302 -0.0402056
0.148428 0.46875 0.3125 -0.300227 -0.95302 -0.0402056
0.15625 0.466286 0.3125 -0.300227 -0.95302 -0.0402056
0.15625 0.465627 0.328125 -0.300227 -0.95302 -0.0402056
0.144571 0.46875 0.34375 -0.300832 -0.952736 -0.0423479
0.146771 0.46875 0.328125 -0.300832 -0.952736 -0.0423479
0.15625 0.465757 0.328125 -0.300832 -0.952736 -0.0423479
0.15625 0.465062 0.34375 -0.300832 -0.952736 -0.0423479
0.142736 0.46875 0.359375 -0.301466 -0.952437 -0.0445192
0.145043 0.46875 0.34375 -0.301466 -0.952437 -0.0445192
0.15625 0.465203 0.34375 -0.301466 -0.952437 -0.0445192
0.15625 0.464473 0.359375 -0.301466 -0.952437 -0.0445192
0.140832 0.46875 0.375 -0.302127 -0.952122 -0.0467176
0.143248 0.46875 0.359375 -0.302127 -0.952122 -0.0467176
0.15625 0.464624 0.359375 -0.302127 -0.952122 -0.0467176
0.15625 0.463858 0.375 -0.302127 -0.952122 -0.0467176
0.125 0.478004 0.3125 -0.268276 -0.962493 -0.0404326
0.140625 0.473649 0.3125 -0.268276 -0.962493 -0.0404326
0.140625 0.472993 0.328125 -0.268276 -0.962493 -0.0404326
0.125 0.477348 0.328125 -0.268276 -0.962493 -0.0404326
0.125 0.477495 0.328125 -0.268378 -0.96238 -0.0423999
0.140625 0.473137 0.328125 -0.268378 -0.96238 -0.0423999
0.140625 0.472449 0.34375 -0.268378 -0.96238 -0.0423999
0.125 0.476806 0.34375 -0.268378 -0.96238 -0.0423999
0.140625 0.47474 0.3125 -0.300227 -0.95302 -0.0402056
0.15625 0.469818 0.3125 -0.300227 -0.95302 -0.0402056
0.15625 0.469159 0.328125 -0.300227 -0.95302 -0.0402056
0.140625 0.474081 0.328125 -0.300227 -0.95302 -0.0402056
0.155842 0.46875 0.34375 -0.300832 -0.952736 -0.0423479
0.140625 0.473555 0.34375 -0.300832 -0.952736 -0.0423479
0.140625 0.474249 0.328125 -0.300832 -0.952736 -0.0423479
0.15625 0.469316 0.328125 -0.300832 -0.952736 -0.0423479
0.15625 0.46875 0.34085 -0.300832 -0.952736 -0.0423479
0.125 0.476963 0.34375 -0.268581 -0.962235 -0.0443653
0.140625 0.472602 0.34375 -0.268581 -0.962235 -0.0443653
0.140625 0.471881 0.359375 -0.268581 -0.962235 -0.0443653
0.125 0.476242 0.359375 -0.268581 -0.962235 -0.0443653
0.125 0.476409 0.359375 -0.268899 -0.962054 -0.0463284
0.140625 0.472042 0.359375 -0.268899 -0.962054 -0.0463284
0.140625 0.471289 0.375 -0.268899 -0.962054 -0.0463284
0.125 0.475656 0.375 -0.268899 -0.962054 -0.0463284
0.154067 0.46875 0.359375 -0.301466 -0.952437 -0.0445192
0.140625 0.473005 0.359375 -0.301466 -0.952437 -0.0445192
0.140625 0.473735 0.34375 -0.301466 -0.952437 -0.0445192
0.15625 0.468789 0.34375 -0.301466 -0.952437 -0.0445192
0.15625 0.46875 0.344591 -0.301466 -0.952437 -0.0445192
0.154639 0.46875 0.359375 -0.302127 -0.952122 -0.0467176
0.152223 0.46875 0.375 -0.302127 -0.952122 -0.0467176
0.140625 0.47243 0.375 -0.302127 -0.952122 -0.0467176
0.140625 0.473197 0.359375 -0.302127 -0.952122 -0.0467176
0.15625 0.467406 0.3125 -0.333331 -0.941922 -0.0409072
0.171875 0.461876 0.3125 -0.333331 -0.941922 -0.0409072
0.171875 0.461198 0.328125 -0.333331 -0.941922 -0.0409072
0.15625 0.466727 0.328125 -0.333331 -0.941922 -0.0409072
0.15625 0.466894 0.328125 -0.333798 -0.941668 -0.0428938
0.171875 0.461355 0.328125 -0.333798 -0.941668 -0.0428938
0.171875 0.460643 0.34375 -0.333798 -0.941668 -0.0428938
0.15625 0.466182 0.34375 -0.333798 -0.941668 -0.0428938
0.171875 0.463282 0.3125 -0.363639 -0.930663 -0.0404207
0.1875 0.457176 0.3125 -0.363639 -0.930663 -0.0404207
0.1875 0.456498 0.328125 -0.363639 -0.930663 -0.0404207
0.171875 0.462603 0.328125 -0.363639 -0.930663 -0.0404207
0.171875 0.462783 0.328125 -0.363952 -0.930453 -0.0423829
0.1875 0.456671 0.328125 -0.363952 -0.930453 -0.0423829
0.1875 0.455959 0.34375 -0.363952 -0.930453 -0.0423829
0.171875 0.462071 0.34375 -0.363952 -0.930453 -0.0423829
0.15625 0.466358 0.34375 -0.334196 -0.941434 -0.0448777
0.171875 0.460812 0.34375 -0.334196 -0.941434 -0.0448777
0.171875 0.460067 0.359375 -0.334196 -0.941434 -0.0448777
0.15625 0.465613 0.359375 -0.334196 -0.941434 -0.0448777
0.15625 0.465799 0.359375 -0.334514 -0.941225 -0.0468618
0.171875 0.460246 0.359375 -0.334514 -0.941225 -0.0468618
0.171875 0.459468 0.375 -0.334514 -0.941225 -0.0468618
0.15625 0.465021 0.375 -0.334514 -0.941225 -0.0468618
0.171875 0.462262 0.34375 -0.364351 -0.930206 -0.0443424
0.1875 0.456142 0.34375 -0.364351 -0.930206 -0.0443424
0.1875 0.455397 0.359375 -0.364351 -0.930206 -0.0443424
0.171875 0.461517 0.359375 -0.364351 -0.930206 -0.0443424
0.171875 0.46172 0.359375 -0.364845 -0.929916 -0.0462988
0.1875 0.455589 0.359375 -0.364845 -0.929916 -0.0462988
0.1875 0.454811 0.375 -0.364845 -0.929916 -0.0462988
0.171875 0.460942 0.375 -0.364845 -0.929916 -0.0462988
0.226707 0.4375 0.265625 -0.457165 -0.888797 -0.032246
0.227809 0.4375 0.25 -0.457165 -0.888797 -0.032246
0.234375 0.434123 0.25 -0.457165 -0.888797 -0.032246
0.234375 0.433556 0.265625 -0.457165 -0.888797 -0.032246
0.225815 0.4375 0.28125 -0.45761 -0.888492 -0.0342786
0.226985 0.4375 0.265625 -0.45761 -0.888492 -0.0342786
0.234375 0.433694 0.265625 -0.45761 -0.888492 -0.0342786
0.234375 0.433091 0.28125 -0.45761 -0.888492 -0.0342786
0.234375 0.43639 0.25 -0.488521 -0.87194 -0.0326971
0.25 0.427636 0.25 -0.488521 -0.87194 -0.0326971
0.25 0.42705 0.265625 -0.488521 -0.87194 -0.0326971
0.234375 0.435804 0.265625 -0.488521 -0.87194 -0.0326971
0.234375 0.435979 0.265625 -0.489067 -0.871557 -0.0346642
0.25 0.427211 0.265625 -0.489067 -0.871557 -0.0346642
0.25 0.42659 0.28125 -0.489067 -0.871557 -0.0346642
0.234375 0.435358 0.28125 -0.489067 -0.871557 -0.0346642
0.224877 0.4375 0.296875 -0.458081 -0.888168 -0.0363259
0.226117 0.4375 0.28125 -0.458081 -0.888168 -0.0363259
0.234375 0.433241 0.28125 -0.458081 -0.888168 -0.0363259
0.234375 0.432602 0.296875 -0.458081 -0.888168 -0.0363259
0.223895 0.4375 0.3125 -0.458577 -0.887825 -0.0383877
0.225203 0.4375 0.296875 -0.458577 -0.887825 -0.0383877
0.234375 0.432762 0.296875 -0.458577 -0.887825 -0.0383877
0.234375 0.432087 0.3125 -0.458577 -0.887825 -0.0383877
0.234375 0.435544 0.28125 -0.489643 -0.871153 -0.036628
0.25 0.426762 0.28125 -0.489643 -0.871153 -0.036628
0.25 0.426105 0.296875 -0.489643 -0.871153 -0.036628
0.234375 0.434887 0.296875 -0.489643 -0.871153 -0.036628
0.234375 0.435086 0.296875 -0.490248 -0.870729 -0.0385891
0.25 0.426288 0.296875 -0.490248 -0.870729 -0.0385891
0.25 0.425596 0.3125 -0.490248 -0.870729 -0.0385891
0.234375 0.434393 0.3125 -0.490248 -0.870729 -0.0385891
0.222868 0.4375 0.328125 -0.459098 -0.887464 -0.040465
0.224245 0.4375 0.3125 -0.459098 -0.887464 -0.040465
0.234375 0.43226 0.3125 -0.459098 -0.887464 -0.040465
0.234375 0.431547 0.328125 -0.459098 -0.887464 -0.040465
0.221797 0.4375 0.34375 -0.459644 -0.887083 -0.0425583
0.223244 0.4375 0.328125 -0.459644 -0.887083 -0.0425583
0.234375 0.431732 0.328125 -0.459644 -0.887083 -0.0425583
0.234375 0.430983 0.34375 -0.459644 -0.887083 -0.0425583
0.234375 0.434604 0.3125 -0.490881 -0.870283 -0.0405473
0.25 0.425791 0.3125 -0.490881 -0.870283 -0.0405473
0.25 0.425063 0.328125 -0.490881 -0.870283 -0.0405473
0.234375 0.433876 0.328125 -0.490881 -0.870283 -0.0405473
0.234375 0.434098 0.328125 -0.491542 -0.869816 -0.0425024
0.25 0.425269 0.328125 -0.491542 -0.869816 -0.0425024
0.25 0.424505 0.34375 -0.491542 -0.869816 -0.0425024
0.234375 0.433335 0.34375 -0.491542 -0.869816 -0.0425024
0.220683 0.4375 0.359375 -0.460214 -0.886683 -0.0446686
0.222199 0.4375 0.34375 -0.460214 -0.886683 -0.0446686
0.234375 0.43118 0.34375 -0.460214 -0.886683 -0.0446686
0.234375 0.430393 0.359375 -0.460214 -0.886683 -0.0446686
0.219525 0.4375 0.375 -0.46081 -0.886264 -0.0467965
0.221112 0.4375 0.359375 -0.46081 -0.886264 -0.0467965
0.234375 0.430604 0.359375 -0.46081 -0.886264 -0.0467965
0.234375 0.429779 0.375 -0.46081 -0.886264 -0.0467965
0.234375 0.43357 0.34375 -0.492231 -0.869329 -0.0444543
0.25 0.424723 0.34375 -0.492231 -0.869329 -0.0444543
0.25 0.423924 0.359375 -0.492231 -0.869329 -0.0444543
0.234375 0.432771 0.359375 -0.492231 -0.869329 -0.0444543
0.234375 0.433018 0.359375 -0.492947 -0.868821 -0.046403
0.25 0.424153 0.359375 -0.492947 -0.868821 -0.046403
0.25 0.423318 0.375 -0.492947 -0.868821 -0.046403
0.234375 0.432183 0.375 -0.492947 -0.868821 -0.046403
0.194385 0.453125 0.265625 -0.393771 -0.918643 -0.0322535
0.195664 0.453125 0.25 -0.393771 -0.918643 -0.0322535
0.203125 0.449927 0.25 -0.393771 -0.918643 -0.0322535
0.203125 0.449378 0.265625 -0.393771 -0.918643 -0.0322535
0.193327 0.453125 0.28125 -0.394234 -0.91837 -0.0342996
0.194686 0.453125 0.265625 -0.394234 -0.91837 -0.0342996
0.203125 0.449502 0.265625 -0.394234 -0.91837 -0.0342996
0.203125 0.448919 0.28125 -0.394234 -0.91837 -0.0342996
